,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,Pisos,Casa o chalet,Áticos,Dúplex,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
2484,64.0,3,1.0,2.0,0,157000,0,0,1965.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,18.0,118.0,2284.48,146206.72
2485,109.0,3,2.0,7.0,0,147000,0,0,1983.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,18.0,123.0,1637.13,178447.17
2486,116.0,3,2.0,1.0,0,149000,0,0,1983.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,18.0,120.0,2068.64,239962.24
2487,70.0,3,1.0,4.0,0,128000,0,0,1965.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,18.0,120.0,2068.64,144804.8
2488,66.0,2,1.0,3.0,0,132000,0,0,1977.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,18.0,120.0,2068.64,136530.24
2489,56.0,2,1.0,4.0,0,152000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,18.0,120.0,2068.64,115843.84
2490,126.0,3,2.0,4.0,0,393000,0,0,2002.0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,18.0,117.0,2205.31,277869.06
2491,77.0,3,1.0,1.0,0,160890,0,0,1970.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,18.0,120.0,2068.64,159285.28
2492,180.0,3,2.0,0.5,1,260000,0,0,1970.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,18.0,121.0,1912.8,344304.0
2493,42.0,1,1.0,1.0,0,193000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,17.0,115.0,3163.8,132879.6
2494,164.0,3,3.0,3.0,0,1200000,0,0,1970.0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0.0,0,0,1,0,1,0,0,0,17.0,114.0,4347.59,713004.76
2495,229.0,5,3.0,4.0,0,950000,1,0,1970.0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,17.0,114.0,4347.59,995598.11
2496,81.0,2,2.0,0.5,1,320000,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,344046.69
2497,141.0,3,1.0,3.0,0,525000,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,17.0,113.0,4247.49,598896.09
2498,46.0,2,1.0,3.0,0,200000,0,0,1970.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,111.0,3536.07,162659.22
2499,126.0,4,3.0,8.0,0,625000,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,0,17.0,113.0,4247.49,535183.74
2500,98.0,3,2.0,4.0,0,370000,0,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,112.0,3273.56,320808.88
2501,60.0,2,1.0,1.0,0,485000,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,17.0,113.0,4247.49,254849.4
2502,269.0,4,3.0,7.0,0,1060000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,1,1,0,1,0,0,0,17.0,114.0,4347.59,1169501.71
2503,115.0,3,2.0,3.0,0,685000,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,113.0,4247.49,488461.35
2504,141.0,4,3.0,6.0,0,540000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0.0,1,0,0,1,1,0,0,0,17.0,114.0,4347.59,613010.1900000001
2505,94.0,3,1.0,2.0,0,335000,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0.0,1,0,0,1,1,0,0,0,17.0,112.0,3273.56,307714.64
2506,128.0,3,2.0,5.0,0,560000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,30000.0,0,1,0,0,1,0,0,0,17.0,113.0,4247.49,543678.72
2507,281.0,5,3.0,2.0,0,850000,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0.0,0,0,0,1,1,0,0,0,17.0,113.0,4247.49,1193544.69
2508,173.0,4,3.0,1.0,0,560000,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,734815.77
2509,140.0,0,1.0,0.5,1,475000,1,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,113.0,4247.49,594648.6
2510,256.0,4,3.0,6.0,0,1300000,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,17.0,114.0,4347.59,1112983.04
2511,301.0,4,3.0,9.0,0,1079000,0,0,1965.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,0,0,1,1,0,0,0,17.0,114.0,4347.59,1308624.59
2512,67.0,2,1.0,2.0,0,235000,0,0,2003.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,17.0,115.0,3163.8,211974.6
2513,70.0,3,1.0,4.0,0,235000,0,0,1970.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,0,1,0,1,1,0,0,0,17.0,112.0,3273.56,229149.2
2514,56.0,3,1.0,1.0,0,250000,0,0,1970.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,113.0,4247.49,237859.44
2515,295.0,4,4.0,5.0,0,1400000,0,0,1975.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,1,17.0,114.0,4347.59,1282539.05
2516,94.0,2,2.0,1.0,0,425000,1,0,1965.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,1,1,1,0,0,0,17.0,113.0,4247.49,399264.06
2517,90.0,2,1.0,2.0,0,395000,0,0,1959.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,17.0,113.0,4247.49,382274.1
2518,130.0,4,3.0,4.0,0,575000,0,0,1960.0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,0,0,17.0,113.0,4247.49,552173.7
2519,215.0,5,2.0,5.0,0,850000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,17.0,113.0,4247.49,913210.35
2520,81.0,1,2.0,7.0,0,259000,0,0,1983.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,17.0,113.0,4247.49,344046.69
2521,61.0,1,1.0,3.0,0,379900,0,0,1974.0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0.0,0,0,0,1,1,0,0,0,17.0,114.0,4347.59,265202.99
2522,80.0,2,1.0,1.0,0,239900,0,0,1970.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,17.0,111.0,3536.07,282885.60000000003
2523,40.0,0,1.0,0.5,1,136000,0,0,1992.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,116.0,3314.54,132581.6
2524,185.0,2,1.0,1.0,0,1300000,0,0,1956.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0,17.0,113.0,4247.49,785785.6499999999
2525,80.0,2,2.0,0.5,1,189000,0,0,2003.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,115.0,3163.8,253104.0
2526,79.0,3,1.0,5.0,0,333000,0,0,1968.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,17.0,116.0,3314.54,261848.66
2527,224.0,5,3.0,1.0,0,799000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,0,0,1,1,0,0,0,17.0,113.0,4247.49,951437.76
2528,245.0,5,2.0,7.0,0,840000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0.0,0,0,0,1,1,0,0,0,17.0,113.0,4247.49,1040635.05
2529,79.0,1,1.0,7.0,0,500000,0,0,1970.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,343459.61
2530,86.0,2,2.0,0.5,1,299000,0,0,1987.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,115.0,3163.8,272086.8
2531,301.0,5,3.0,9.0,0,1079000,0,0,1966.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,0,1,1,1,0,0,0,17.0,114.0,4347.59,1308624.59
2532,61.0,2,1.0,1.0,0,169000,0,0,2020.0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,12000.0,0,1,0,1,1,0,0,0,17.0,115.0,3163.8,192991.8
2533,55.0,2,1.0,2.0,0,215000,0,0,1970.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,239117.45
2534,195.0,3,2.0,1.0,0,1340000,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0.0,0,1,0,0,1,0,0,0,17.0,114.0,4347.59,847780.05
2535,119.0,4,2.0,2.0,0,530000,0,0,1958.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,505451.31
2536,182.0,4,2.0,2.0,0,598000,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,0,0,1,1,0,0,0,17.0,114.0,4347.59,791261.38
2537,69.0,1,1.0,3.0,0,210000,0,0,2006.0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0.0,0,1,0,0,1,0,0,0,17.0,112.0,3273.56,225875.64
2538,130.0,4,2.0,6.0,0,650000,0,0,1955.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,565186.7000000001
2539,55.0,2,1.0,3.0,0,139900,1,0,1955.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,17.0,112.0,3273.56,180045.8
2540,37.0,1,1.0,1.0,0,175000,0,0,1970.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,115.0,3163.8,117060.6
2541,157.0,5,2.0,5.0,0,520000,0,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,1,0,0,0,17.0,116.0,3314.54,520382.78
2542,108.0,2,2.0,1.0,0,550000,0,0,1970.0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,1,1,0,0,0,17.0,114.0,4347.59,469539.72
2543,230.0,3,3.0,1.0,0,1150000,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,1,0,0,1,0,17.0,114.0,4347.59,999945.7
2544,261.0,4,3.0,1.0,0,845000,1,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0,0,0,0,1,1,0,0,0,17.0,113.0,4247.49,1108594.89
2545,120.0,4,3.0,4.0,0,575000,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,509698.8
2546,45.0,1,1.0,8.0,0,330000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,1,0,0,0,1,0,17.0,114.0,4347.59,195641.55
2547,301.0,6,4.0,2.0,0,1290000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,1308624.59
2548,155.0,2,2.0,1.0,0,570000,0,0,1970.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,673876.4500000001
2549,74.0,3,1.0,3.0,0,205000,1,0,1965.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,17.0,112.0,3273.56,242243.44
2550,36.0,2,1.0,4.0,0,182000,0,0,1925.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,127298.52
2551,46.0,1,1.0,1.0,0,99000,1,0,1920.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,112.0,3273.56,150583.76
2552,118.0,4,3.0,2.0,0,530000,1,0,1974.0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,18000.0,1,0,0,0,1,0,0,0,17.0,113.0,4247.49,501203.82
2553,69.0,2,1.0,2.0,0,187000,1,0,1970.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,112.0,3273.56,225875.64
2554,70.0,1,1.0,0.5,1,250000,0,0,1945.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,304331.3
2555,118.0,4,2.0,1.0,0,540000,0,0,1970.0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,501203.82
2556,51.0,1,2.0,3.0,0,220000,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,17.0,112.0,3273.56,166951.56
2557,115.0,3,2.0,7.0,0,610000,0,0,1955.0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,17.0,114.0,4347.59,499972.85
2558,40.0,1,1.0,0.5,1,145000,1,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,17.0,116.0,3314.54,132581.6
2559,219.0,6,3.0,6.0,0,855000,1,0,1960.0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0.0,0,0,1,0,1,0,0,0,17.0,113.0,4247.49,930200.31
2560,51.0,1,1.0,0.5,1,199995,0,0,1980.0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0.0,0,0,1,0,1,0,0,0,17.0,111.0,3536.07,180339.57
2561,53.0,1,1.0,1.0,0,159900,0,0,1970.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,187411.71
2562,59.0,1,1.0,1.0,0,194900,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,208628.13
2563,175.0,4,3.0,8.0,0,700000,1,0,1975.0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,20000.0,1,0,0,1,1,0,0,0,17.0,113.0,4247.49,743310.75
2564,41.0,2,1.0,1.0,0,131000,1,0,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,17.0,116.0,3314.54,135896.13999999998
2565,61.0,2,1.0,4.0,0,220000,0,0,1945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,265202.99
2566,55.0,2,1.0,2.0,0,187000,0,0,1970.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,17.0,112.0,3273.56,180045.8
2567,193.0,3,3.0,8.0,0,580000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,17.0,114.0,4347.59,839084.87
2568,100.0,3,2.0,4.0,0,370000,0,0,1960.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0,0,1,1,1,0,0,0,17.0,111.0,3536.07,353607.0
2569,74.0,2,1.0,2.0,0,300000,0,0,1958.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,17.0,114.0,4347.59,321721.66000000003
2570,38.0,2,1.0,1.0,0,140000,0,0,1945.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,134370.66
2571,46.0,2,1.0,0.0,1,135000,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,162659.22
2572,80.0,2,2.0,2.0,0,265000,0,0,1975.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,0,0,0,1,17.0,114.0,4347.59,347807.2
2573,75.0,3,2.0,3.0,0,300000,0,0,2004.0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,0,0,1,0,0,0,1,17.0,112.0,3273.56,245517.0
2574,173.0,3,2.0,1.0,0,485000,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,112.0,3273.56,566325.88
2575,73.0,2,1.0,4.0,0,240000,0,0,1970.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,116.0,3314.54,241961.42
2576,85.0,3,2.0,2.0,0,325000,1,0,1960.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,361036.65
2577,119.0,3,2.0,3.0,0,400000,1,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,420792.33
2578,247.0,4,3.0,5.0,0,950000,1,0,1970.0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,1049130.03
2579,68.0,3,1.0,1.0,0,349000,1,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,17.0,112.0,3273.56,222602.08
2580,267.0,5,4.0,4.0,0,1100000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,1160806.53
2581,109.0,3,1.0,4.0,0,275000,1,0,1945.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,385431.63
2582,138.0,3,3.0,3.0,0,470000,0,0,2000.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,17.0,116.0,3314.54,457406.52
2583,39.0,2,1.0,2.0,0,164000,1,0,1915.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,112.0,3273.56,127668.84
2584,130.0,4,3.0,4.0,0,575000,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,552173.7
2585,58.0,2,1.0,0.5,1,170000,1,0,1923.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,205092.06
2586,34.0,0,1.0,2.0,0,139000,0,0,1997.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,111.0,3536.07,120226.38
2587,58.0,1,1.0,1.0,0,265055,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,115.0,3163.8,183500.4
2588,77.0,2,1.0,1.0,0,170000,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,112.0,3273.56,252064.12
2589,210.0,5,3.0,1.0,0,800000,0,0,1960.0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,891972.8999999999
2590,82.0,3,1.0,2.0,0,324900,1,0,1945.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,17.0,114.0,4347.59,356502.38
2591,149.0,4,2.0,0.5,1,589200,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,632876.01
2592,95.0,3,3.0,0.5,1,380000,0,0,1911.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,403511.55
2593,62.0,2,1.0,1.0,0,225000,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,17.0,113.0,4247.49,263344.38
2594,159.0,5,2.0,2.0,0,560000,1,0,1981.0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,17.0,116.0,3314.54,527011.86
2595,85.0,3,2.0,2.0,0,325000,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,116.0,3314.54,281735.9
2596,133.0,3,2.0,1.0,0,669000,0,0,2019.0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,564916.1699999999
2597,98.0,3,2.0,4.0,0,359500,0,0,1970.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,17.0,112.0,3273.56,320808.88
2598,54.0,1,1.0,2.0,0,169000,0,0,1991.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,115.0,3163.8,170845.2
2599,172.0,2,2.0,7.0,0,675000,0,0,1960.0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,17.0,113.0,4247.49,730568.2799999999
2600,134.0,3,2.0,1.0,0,799000,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,569163.6599999999
2601,301.0,5,4.0,2.0,0,1290000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0.0,0,1,0,0,1,0,0,0,17.0,114.0,4347.59,1308624.59
2602,166.0,3,3.0,3.0,0,775000,1,0,1970.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,705083.34
2603,108.0,2,2.0,1.0,0,498000,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,0,0,17.0,113.0,4247.49,458728.92
2604,105.0,3,1.0,3.0,0,350000,0,0,1975.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,17.0,115.0,3163.8,332199.0
2605,70.0,1,1.0,3.0,0,349000,0,0,2009.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0.0,1,0,1,0,0,0,1,0,17.0,114.0,4347.59,304331.3
2606,92.0,3,2.0,1.0,0,370000,0,0,1960.0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,390769.08
2607,119.0,3,2.0,8.0,0,525000,1,0,1966.0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1,1,0,0,1,0,0,0,17.0,116.0,3314.54,394430.26
2608,46.0,1,1.0,0.5,1,175000,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,17.0,112.0,3273.56,150583.76
2609,79.0,3,2.0,1.0,0,378000,0,0,1955.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,17.0,111.0,3536.07,279349.53
2610,53.0,1,1.0,1.0,0,194000,0,0,2020.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0.0,1,0,0,1,1,0,0,0,17.0,115.0,3163.8,167681.40000000002
2611,53.0,1,1.0,0.5,1,188000,0,0,2020.0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0.0,1,0,0,1,1,0,0,0,17.0,115.0,3163.8,167681.40000000002
2612,53.0,1,1.0,0.5,1,188000,0,0,2020.0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0.0,1,0,0,1,1,0,0,0,17.0,115.0,3163.8,167681.40000000002
2613,53.0,1,1.0,1.0,0,195500,0,0,2020.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0.0,1,0,0,1,1,0,0,0,17.0,115.0,3163.8,167681.40000000002
2614,47.0,1,1.0,0.5,1,140000,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,115.0,3163.8,148698.6
2615,100.0,3,2.0,3.0,0,330000,1,0,1950.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,17.0,111.0,3536.07,353607.0
2616,120.0,3,3.0,3.0,0,540000,0,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0.0,1,0,0,0,1,0,0,0,17.0,116.0,3314.54,397744.8
2617,55.0,1,1.0,1.0,0,170000,0,0,1970.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,1,0,1,1,0,0,0,17.0,111.0,3536.07,194483.85
2618,190.0,3,3.0,2.0,0,565000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,116.0,3314.54,629762.6
2619,120.0,4,2.0,2.0,0,329000,0,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,111.0,3536.07,424328.4
2620,250.0,5,3.0,1.0,0,845000,1,0,1960.0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0.0,0,0,0,1,1,0,0,0,17.0,113.0,4247.49,1061872.5
2621,190.0,4,3.0,4.0,0,780000,1,0,1965.0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0.0,0,1,0,1,1,0,0,0,17.0,113.0,4247.49,807023.1
2622,42.0,0,1.0,0.5,1,136000,1,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,17.0,116.0,3314.54,139210.68
2623,149.0,4,3.0,2.0,0,450000,0,0,1979.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,17.0,113.0,4247.49,632876.01
